Starttid;Sluttid;Energi_KWh;Dygnsmedel;Bergsvärme
2011-03-26 20:38;2011-03-26 23:59;9;-2.7;0
2011-03-27 00:00;2011-03-27 23:59;78;-4.9;0
2011-03-28 00:00;2011-03-28 23:59;76;-5;0
2011-03-29 00:00;2011-03-29 23:59;78;-8;0
2011-03-30 00:00;2011-03-30 23:59;76;-6.4;0
2011-03-31 00:00;2011-03-31 23:59;67;-4.2;0
2011-04-01 00:00;2011-04-01 23:59;84;-1.5;0
2011-04-02 00:00;2011-04-02 23:59;78;0.7;0
2011-04-03 00:00;2011-04-03 23:59;69;3.7;0
2011-04-04 00:00;2011-04-04 23:59;65;0.6;0
2011-04-05 00:00;2011-04-05 23:59;61;2.6;0
2011-04-06 00:00;2011-04-06 23:59;57;1;0
2011-04-07 00:00;2011-04-07 23:59;69;0.1;0
2011-04-08 00:00;2011-04-08 23:59;60;0.4;0
2011-04-09 00:00;2011-04-09 23:59;73;3.3;0
2011-04-10 00:00;2011-04-10 23:59;55;2.8;0
2011-04-11 00:00;2011-04-11 23:59;51;4.3;0
2011-04-12 00:00;2011-04-12 23:59;51;0.8;0
2011-04-13 00:00;2011-04-13 23:59;47;4.2;0
2011-04-14 00:00;2011-04-14 23:59;41;3.8;0
2011-04-15 00:00;2011-04-15 23:59;46;5.7;0
2011-04-16 00:00;2011-04-16 23:59;50;7.3;0
2011-04-17 00:00;2011-04-17 23:59;51;7.8;0
2011-04-18 00:00;2011-04-18 23:59;42;5.5;0
2011-04-19 00:00;2011-04-19 23:59;43;3.9;0
2011-04-20 00:00;2011-04-20 23:59;60;4.7;0
2011-04-21 00:00;2011-04-21 23:59;56;4.2;0
2011-04-22 00:00;2011-04-22 23:59;65;6.4;0
2011-04-23 00:00;2011-04-23 23:59;43;6.1;0
2011-04-24 00:00;2011-04-24 23:59;49;5.9;0
2011-04-25 00:00;2011-04-25 23:59;62;5.8;0
2011-04-26 00:00;2011-04-26 23:59;41;8.2;0
2011-04-27 00:00;2011-04-27 23:59;41;7.1;0
2011-04-28 00:00;2011-04-28 23:59;38;7.9;0
2011-04-29 00:00;2011-04-29 23:59;49;8.7;0
2011-04-30 00:00;2011-04-30 23:59;53;6.3;0
2011-05-01 00:00;2011-05-01 23:59;58;5.1;0
2011-05-02 00:00;2011-05-02 23:59;47;3.8;0
2011-05-03 00:00;2011-05-03 23:59;51;1.9;0
2011-05-04 00:00;2011-05-04 23:59;50;3.6;0
2011-05-05 00:00;2011-05-05 23:59;46;5.9;0
2011-05-06 00:00;2011-05-06 23:59;46;6.2;0
2011-05-07 00:00;2011-05-07 23:59;57;6.5;0
2011-05-08 00:00;2011-05-08 23:59;49;7.2;0
2011-05-09 00:00;2011-05-09 23:59;44;12.7;0
2011-05-10 00:00;2011-05-10 23:59;38;8.9;0
2011-05-11 00:00;2011-05-11 23:59;39;7.8;0
2011-05-12 00:00;2011-05-12 23:59;39;8.7;0
2011-05-13 00:00;2011-05-13 23:59;36;8.1;0
2011-05-14 00:00;2011-05-14 23:59;54;7.5;0
2011-05-15 00:00;2011-05-15 23:59;53;6.7;0
2011-05-16 00:00;2011-05-16 23:59;44;6.7;0
2011-05-17 00:00;2011-05-17 23:59;44;7.1;0
2011-05-18 00:00;2011-05-18 23:59;56;7.5;0
2011-05-19 00:00;2011-05-19 23:59;43;7.4;0
2011-05-20 00:00;2011-05-20 23:59;42;10.8;0
2011-05-21 00:00;2011-05-21 23:59;32;8.7;0
2011-05-22 00:00;2011-05-22 23:59;37;11.1;0
2011-05-23 00:00;2011-05-23 23:59;38;10.6;0
2011-05-24 00:00;2011-05-24 23:59;39;9.3;0
2011-05-25 00:00;2011-05-25 23:59;41;12.5;0
2011-05-26 00:00;2011-05-26 23:59;37;10.2;0
2011-05-27 00:00;2011-05-27 23:59;43;8.7;0
2011-05-28 00:00;2011-05-28 23:59;51;7.8;0
2011-05-29 00:00;2011-05-29 23:59;55;8.4;0
2011-05-30 00:00;2011-05-30 23:59;40;12.8;0
2011-05-31 00:00;2011-05-31 23:59;41;9.9;0
2011-06-01 00:00;2011-06-01 23:59;49;11.5;0
2011-06-02 00:00;2011-06-02 23:59;35;11.8;0
2011-06-03 00:00;2011-06-03 23:59;27;15.1;0
2011-06-04 00:00;2011-06-04 23:59;27;14.5;0
2011-06-05 00:00;2011-06-05 23:59;28;11.6;0
2011-06-06 00:00;2011-06-06 23:59;36;13;0
2011-06-07 00:00;2011-06-07 23:59;34;16.8;0
2011-06-08 00:00;2011-06-08 23:59;34;19.1;0
2011-06-09 00:00;2011-06-09 23:59;40;20.3;0
2011-06-10 00:00;2011-06-10 23:59;49;Nan;0
2011-06-11 00:00;2011-06-11 23:17;37;Nan;0
2011-06-12 10:39;2011-06-12 23:59;27;Nan;0
2011-06-13 00:00;2011-06-13 23:59;42;10.1;0
2011-06-14 00:00;2011-06-14 23:59;38;12.4;0
2011-06-15 00:00;2011-06-15 23:59;40;13.7;0
2011-06-16 00:00;2011-06-16 23:59;41;16.5;0
2011-06-17 00:00;2011-06-17 23:59;41;14.7;0
2011-06-18 00:00;2011-06-18 23:59;54;13.2;0
2011-06-19 00:00;2011-06-19 23:59;36;13.7;0
2011-06-20 00:00;2011-06-20 23:59;40;13;0
2011-06-21 00:00;2011-06-21 23:59;36;10.4;0
2011-06-22 00:00;2011-06-22 23:59;43;13.3;0
2011-06-23 00:00;2011-06-23 23:59;32;13.8;0
2011-06-24 00:00;2011-06-24 23:59;22;15.8;0
2011-06-25 00:00;2011-06-25 23:59;23;15.7;0
2011-06-26 00:00;2011-06-26 23:59;32;16.6;0
2011-06-27 00:00;2011-06-27 23:59;42;17.4;0
2011-06-28 00:00;2011-06-28 23:59;36;18.3;0
2011-06-29 00:00;2011-06-29 23:59;42;22.5;0
2011-06-30 00:00;2011-06-30 23:59;38;22.4;0
2011-07-01 00:00;2011-07-01 23:59;40;19.9;0
2011-07-02 00:00;2011-07-02 23:59;43;17;0
2011-07-03 00:00;2011-07-03 23:59;40;15.6;0
2011-07-04 00:00;2011-07-04 23:59;47;14.7;0
2011-07-05 00:00;2011-07-05 23:59;40;16.1;0
2011-07-06 00:00;2011-07-06 23:59;52;17.9;0
2011-07-07 00:00;2011-07-07 23:59;38;18;0
2011-07-08 00:00;2011-07-08 23:59;41;20.4;0
2011-07-09 00:00;2011-07-09 23:59;38;20.7;0
2011-07-10 00:00;2011-07-10 23:59;32;21.4;0
2011-07-11 00:00;2011-07-11 23:59;37;20.7;0
2011-07-12 00:00;2011-07-12 23:59;29;16.9;0
2011-07-13 00:00;2011-07-13 23:59;46;15.9;0
2011-07-14 00:00;2011-07-14 23:59;37;16;0
2011-07-15 00:00;2011-07-15 23:59;31;15.4;0
2011-07-16 00:00;2011-07-16 23:59;31;15.5;0
2011-07-17 00:00;2011-07-17 23:59;38;17.1;0
2011-07-18 00:00;2011-07-18 23:59;12;17.2;0
2011-07-19 00:00;2011-07-19 23:59;13;18.2;0
2011-07-20 00:00;2011-07-20 23:59;13;19.5;0
2011-07-21 00:00;2011-07-21 23:59;12;19.8;0
2011-07-22 00:00;2011-07-22 23:59;17;21.1;0
2011-07-23 00:00;2011-07-23 23:59;43;20.9;0
2011-07-24 00:00;2011-07-24 23:59;19;19.6;0
2011-07-25 00:00;2011-07-25 23:59;12;17.8;0
2011-07-26 00:00;2011-07-26 23:59;12;18;0
2011-07-27 00:00;2011-07-27 23:59;12;20.3;0
2011-07-28 00:00;2011-07-28 23:59;20;19.4;0
2011-07-29 00:00;2011-07-29 23:59;49;18.2;0
2011-07-30 00:00;2011-07-30 23:59;30;19.2;0
2011-07-31 00:00;2011-07-31 23:59;33;17.1;0
2011-08-01 00:00;2011-08-01 23:59;31;14.7;0
2011-08-02 00:00;2011-08-02 23:59;35;15.7;0
2011-08-03 00:00;2011-08-03 23:59;35;20.2;0
2011-08-04 00:00;2011-08-04 23:59;31;17.3;0
2011-08-05 00:00;2011-08-05 23:59;32;14.3;0
2011-08-06 00:00;2011-08-06 23:59;43;14.7;0
2011-08-07 00:00;2011-08-07 23:59;41;15.3;0
2011-08-08 00:00;2011-08-08 23:59;36;12.9;0
2011-08-09 00:00;2011-08-09 23:59;33;12.8;0
2011-08-10 00:00;2011-08-10 23:59;32;11.1;0
2011-08-11 00:00;2011-08-11 23:59;39;11.5;0
2011-08-12 00:00;2011-08-12 23:59;32;11.3;0
2011-08-13 00:00;2011-08-13 23:59;44;12.1;0
2011-08-14 00:00;2011-08-14 23:59;37;13.9;0
2011-08-15 00:00;2011-08-15 23:59;39;15.3;0
2011-08-16 00:00;2011-08-16 23:59;31;16.4;0
2011-08-17 00:00;2011-08-17 23:59;32;12.4;0
2011-08-18 00:00;2011-08-18 23:59;30;13.7;0
2011-08-19 00:00;2011-08-19 23:59;31;11.1;0
2011-08-20 00:00;2011-08-20 23:59;28;14.6;0
2011-08-21 00:00;2011-08-21 23:59;35;14.3;0
2011-08-22 00:00;2011-08-22 23:59;31;11.9;0
2011-08-23 00:00;2011-08-23 23:59;35;14.8;0
2011-08-24 00:00;2011-08-24 23:59;29;13.7;0
2011-08-25 00:00;2011-08-25 23:59;35;13.5;0
2011-08-26 00:00;2011-08-26 23:59;29;13.3;0
2011-08-27 00:00;2011-08-27 23:59;37;17.5;0
2011-08-28 00:00;2011-08-28 23:59;36;12.4;0
2011-08-29 00:00;2011-08-29 23:59;31;15.7;0
2011-08-30 00:00;2011-08-30 23:59;29;12.4;0
2011-08-31 00:00;2011-08-31 23:59;29;12.2;0
2011-09-01 00:00;2011-09-01 23:59;29;9.9;0
2011-09-02 00:00;2011-09-02 23:59;37;10.5;0
2011-09-03 00:00;2011-09-03 23:59;37;11.6;0
2011-09-04 00:00;2011-09-04 23:59;38;12.6;0
2011-09-05 00:00;2011-09-05 23:59;39;15.5;0
2011-09-06 00:00;2011-09-06 23:59;35;14.8;0
2011-09-07 00:00;2011-09-07 23:59;31;13.5;0
2011-09-08 00:00;2011-09-08 23:59;34;14.1;0
2011-09-09 00:00;2011-09-09 23:59;31;13.3;0
2011-09-10 00:00;2011-09-10 23:59;35;12.8;0
2011-09-11 00:00;2011-09-11 23:59;36;13.1;0
2011-09-12 00:00;2011-09-12 23:59;31;11.7;0
2011-09-13 00:00;2011-09-13 23:59;35;13.3;0
2011-09-14 00:01;2011-09-14 23:59;30;11.4;0
2011-09-15 00:00;2011-09-15 23:59;31;10.3;0
2011-09-16 00:00;2011-09-16 23:59;33;11.3;0
2011-09-17 00:00;2011-09-17 23:59;49;8.2;0
2011-09-18 00:00;2011-09-18 23:59;36;6.7;0
2011-09-19 00:00;2011-09-19 23:59;35;7.4;0
2011-09-20 00:00;2011-09-20 23:59;33;11.1;0
2011-09-21 00:00;2011-09-21 23:59;33;8.7;0
2011-09-22 00:00;2011-09-22 23:59;35;7.1;0
2011-09-23 00:00;2011-09-23 23:59;37;5.2;0
2011-09-24 00:00;2011-09-24 23:59;48;6;0
2011-09-25 00:00;2011-09-25 23:59;51;6.2;0
2011-09-26 00:00;2011-09-26 23:59;42;6.8;0
2011-09-27 00:00;2011-09-27 23:59;36;9.4;0
2011-09-28 00:00;2011-09-28 23:59;44;6.4;0
2011-09-29 00:00;2011-09-29 23:59;40;6.7;0
2011-09-30 00:00;2011-09-30 23:59;41;10.2;0
2011-10-01 00:00;2011-10-01 23:59;41;7.1;0
2011-10-02 00:00;2011-10-02 23:59;43;9.2;0
2011-10-03 00:00;2011-10-03 23:59;40;4.5;0
2011-10-04 00:00;2011-10-04 23:59;41;6.1;0
2011-10-05 00:00;2011-10-05 23:59;38;6.1;0
2011-10-06 00:00;2011-10-06 23:59;47;7.5;0
2011-10-07 00:00;2011-10-07 23:59;43;6.6;0
2011-10-08 00:00;2011-10-08 23:59;47;5.3;0
2011-10-09 00:00;2011-10-09 23:59;56;1.4;0
2011-10-10 00:00;2011-10-10 23:59;55;4.3;0
2011-10-11 00:00;2011-10-11 23:59;60;2.8;0
2011-10-12 00:00;2011-10-12 23:59;59;2.7;0
2011-10-13 00:00;2011-10-13 23:59;53;2.3;0
2011-10-14 00:00;2011-10-14 23:59;63;0.2;0
2011-10-15 00:00;2011-10-15 23:59;52;3.7;0
2011-10-16 00:00;2011-10-16 23:59;48;6;0
2011-10-17 00:00;2011-10-17 23:59;42;5.2;0
2011-10-18 00:00;2011-10-18 23:59;51;6.6;0
2011-10-19 00:00;2011-10-19 23:59;57;5.1;0
2011-10-20 00:00;2011-10-20 23:59;55;4;0
2011-10-21 00:00;2011-10-21 23:59;51;4.3;0
2011-10-22 00:00;2011-10-22 23:59;60;-0.1;0
2011-10-23 00:00;2011-10-23 23:59;66;1.6;0
2011-10-24 00:00;2011-10-24 23:59;56;5.4;0
2011-10-25 00:00;2011-10-25 23:59;61;2.3;0
2011-10-26 00:00;2011-10-26 23:59;65;0.4;0
2011-10-27 00:00;2011-10-27 23:59;68;2;0
2011-10-28 00:00;2011-10-28 23:59;66;5.3;0
2011-10-29 00:00;2011-10-29 23:59;50;5.6;0
2011-10-30 00:00;2011-10-30 23:59;65;4.2;0
2011-10-31 00:00;2011-10-31 23:59;54;2.7;0
2011-11-01 00:00;2011-11-01 23:59;66;3.4;0
2011-11-02 00:00;2011-11-02 23:59;68;5.4;0
2011-11-03 00:00;2011-11-03 23:59;56;1;0
2011-11-04 00:00;2011-11-04 23:59;61;4.1;0
2011-11-05 00:00;2011-11-05 23:59;59;4.8;0
2011-11-06 00:00;2011-11-06 23:59;63;3.4;0
2011-11-07 00:00;2011-11-07 23:59;53;3.3;0
2011-11-08 00:00;2011-11-08 23:59;59;4;0
2011-11-09 00:00;2011-11-09 23:59;59;0.7;0
2011-11-10 00:00;2011-11-10 23:59;62;-1.8;0
2011-11-11 00:00;2011-11-11 23:59;75;-2;0
2011-11-12 00:00;2011-11-12 23:59;85;-0.3;0
2011-11-13 00:00;2011-11-13 23:59;80;-1.8;0
2011-11-14 00:00;2011-11-14 23:59;68;0.5;0
2011-11-15 00:00;2011-11-15 23:59;81;-2.2;0
2011-11-16 00:00;2011-11-16 23:59;67;4.4;0
2011-11-17 00:00;2011-11-17 23:59;60;4.4;0
2011-11-18 00:00;2011-11-18 23:59;70;-0.4;0
2011-11-19 00:00;2011-11-19 23:59;82;-1.8;0
2011-11-20 00:00;2011-11-20 23:59;99;-3.9;0
2011-11-21 00:00;2011-11-21 23:59;74;-2.1;0
2011-11-22 00:00;2011-11-22 23:59;83;-2.1;0
2011-11-23 00:00;2011-11-23 23:59;80;1.4;0
2011-11-24 00:00;2011-11-24 23:59;74;2.3;0
2011-11-25 00:00;2011-11-25 23:59;81;1.7;0
2011-11-26 00:00;2011-11-26 23:59;80;3;0
2011-11-27 00:00;2011-11-27 23:59;73;0;0
2011-11-28 00:00;2011-11-28 23:59;84;-3.9;0
2011-11-29 00:00;2011-11-29 23:59;106;-5.2;0
2011-11-30 00:00;2011-11-30 23:59;77;3.9;0
2011-12-01 00:00;2011-12-01 23:59;81;1.9;0
2011-12-02 00:00;2011-12-02 23:59;71;2.8;0
2011-12-03 00:00;2011-12-03 23:59;84;-1.2;0
2011-12-04 00:00;2011-12-04 23:59;86;1.9;0
2011-12-05 00:00;2011-12-05 23:59;82;-0.1;0
2011-12-06 00:00;2011-12-06 23:59;97;-4.8;0
2011-12-07 00:00;2011-12-07 23:59;103;-2.9;0
2011-12-08 00:00;2011-12-08 23:59;101;-4;0
2011-12-09 00:00;2011-12-09 23:59;103;-1.3;0
2011-12-10 00:00;2011-12-10 23:59;97;-1;0
2011-12-11 00:00;2011-12-11 23:59;99;-4.1;0
2011-12-12 00:00;2011-12-12 23:59;119;-8.3;0
2011-12-13 00:00;2011-12-13 23:59;98;0.3;0
2011-12-14 00:00;2011-12-14 23:59;97;1.6;0
2011-12-15 00:00;2011-12-15 23:59;86;1.9;0
2011-12-16 00:00;2011-12-16 23:59;82;0.3;0
2011-12-17 00:00;2011-12-17 23:59;88;0.1;0
2011-12-18 00:00;2011-12-18 23:59;97;0;0
2011-12-19 00:00;2011-12-19 23:59;82;0;0
2011-12-20 00:00;2011-12-20 23:59;94;-2;0
2011-12-21 00:00;2011-12-21 23:59;103;-4;0
2011-12-22 00:00;2011-12-22 23:59;105;-3.8;0
2011-12-23 00:00;2011-12-23 23:59;113;-0.8;0
2011-12-24 00:00;2011-12-24 23:59;97;-1.2;0
2011-12-25 00:00;2011-12-25 23:59;102;-2.4;0
2011-12-26 00:00;2011-12-26 23:59;90;0;0
2011-12-27 00:00;2011-12-27 23:59;109;-0.5;0
2011-12-28 00:00;2011-12-28 23:59;113;-4.9;0
2011-12-29 00:00;2011-12-29 23:59;114;-4.2;0
2011-12-30 00:00;2011-12-30 23:59;113;-5.2;0
2011-12-31 00:00;2011-12-31 23:59;124;-4.5;0
2012-01-01 00:00;2012-01-01 23:59;97;-3.1;0
2012-01-02 00:00;2012-01-02 23:59;113;-1.4;0
2012-01-03 00:00;2012-01-03 23:59;97;-0.8;0
2012-01-04 00:00;2012-01-04 23:59;98;-1.1;0
2012-01-05 00:00;2012-01-05 23:59;109;-5.9;0
2012-01-06 00:00;2012-01-06 23:59;111;-7.4;0
2012-01-07 00:00;2012-01-07 23:59;100;-2.1;0
2012-01-08 00:00;2012-01-08 23:59;103;-6.8;0
2012-01-09 00:00;2012-01-09 23:59;133;-17.1;0
2012-01-10 00:00;2012-01-10 23:59;145;-12.1;0
2012-01-11 00:00;2012-01-11 23:59;123;-9.8;0
2012-01-12 00:00;2012-01-12 23:59;120;Nan;0
2012-01-13 00:00;2012-01-13 23:59;116;-4.2;0
2012-01-14 00:00;2012-01-14 23:59;121;-9.7;0
2012-01-15 00:00;2012-01-15 23:59;127;-13.7;0
2012-01-16 00:00;2012-01-16 23:59;120;-4.9;0
2012-01-17 00:00;2012-01-17 23:59;129;-8.9;0
2012-01-18 00:00;2012-01-18 23:59;131;-8.9;0
2012-01-19 00:00;2012-01-19 23:59;106;-2.8;0
2012-01-20 00:00;2012-01-20 23:59;111;-4.7;0
2012-01-21 00:00;2012-01-21 23:59;122;-4.5;0
2012-01-22 00:00;2012-01-22 23:59;113;-9.4;0
2012-01-23 00:00;2012-01-23 23:59;127;-9.6;0
2012-01-24 00:00;2012-01-24 23:59;145;-12.4;0
2012-01-25 00:00;2012-01-25 23:59;131;-9.3;0
2012-01-26 00:00;2012-01-26 23:59;127;-6.1;0
2012-01-27 00:00;2012-01-27 23:59;127;-4;0
2012-01-28 00:00;2012-01-28 23:59;117;-8.5;0
2012-01-29 00:00;2012-01-29 23:59;129;-11.6;0
2012-01-30 00:00;2012-01-30 23:59;140;-12.9;0
2012-01-31 00:00;2012-01-31 23:59;155;-16.7;0
2012-02-01 00:00;2012-02-01 23:59;165;-18.2;0
2012-02-02 00:00;2012-02-02 23:59;178;-22.2;0
2012-02-03 00:00;2012-02-03 23:59;190;-26.7;0
2012-02-04 00:00;2012-02-04 23:59;205;-29.4;0
2012-02-05 00:00;2012-02-05 23:59;197;-27;0
2012-02-06 00:00;2012-02-06 23:59;180;-23.1;0
2012-02-07 00:00;2012-02-07 23:59;199;-25.6;0
2012-02-08 00:00;2012-02-08 23:59;194;-21.4;0
2012-02-09 00:00;2012-02-09 23:59;173;-16.6;0
2012-02-10 00:00;2012-02-10 23:59;159;-11;0
2012-02-11 00:00;2012-02-11 23:59;128;-3.4;0
2012-02-12 00:00;2012-02-12 23:59;109;-7.9;0
2012-02-13 00:00;2012-02-13 23:59;130;-11.5;0
2012-02-14 00:00;2012-02-14 23:59;117;-4.4;0
2012-02-15 00:00;2012-02-15 23:59;123;-11.7;0
2012-02-16 00:00;2012-02-16 23:59;136;-12.6;0
2012-02-17 00:00;2012-02-17 23:59;105;-10.4;0
2012-02-18 00:00;2012-02-18 23:59;111;-5.6;0
2012-02-19 00:00;2012-02-19 23:59;102;-1.3;0
2012-02-20 00:00;2012-02-20 23:59;93;-4;0
2012-02-21 00:00;2012-02-21 23:59;114;-1;0
2012-02-22 00:00;2012-02-22 23:59;98;-3.4;0
2012-02-23 00:00;2012-02-23 23:59;95;-4.3;0
2012-02-24 00:00;2012-02-24 23:59;114;-10.1;0
2012-02-25 00:00;2012-02-25 23:59;109;-7.2;0
2012-02-26 00:00;2012-02-26 23:59;107;-7.5;0
2012-02-27 00:00;2012-02-27 23:59;105;-11.5;0
2012-02-28 00:00;2012-02-28 23:59;102;-2.4;0
2012-02-29 00:00;2012-02-29 23:59;91;-6.5;0
2012-03-01 00:00;2012-03-01 23:59;89;-1.5;0
2012-03-02 00:00;2012-03-02 23:59;76;0.5;0
2012-03-03 00:00;2012-03-03 23:59;89;-3.5;0
2012-03-04 00:00;2012-03-04 23:59;95;-8.7;0
2012-03-05 00:00;2012-03-05 23:59;90;-8.1;0
2012-03-06 00:00;2012-03-06 23:59;108;-9.4;0
2012-03-07 00:00;2012-03-07 23:59;98;-2.4;0
2012-03-08 00:00;2012-03-08 23:59;94;-0.8;0
2012-03-09 00:00;2012-03-09 23:59;104;-0.4;0
2012-03-10 00:00;2012-03-10 23:59;67;1.3;0
2012-03-11 00:00;2012-03-11 23:59;80;0.3;0
2012-03-12 00:00;2012-03-12 23:59;70;1.3;0
2012-03-13 00:00;2012-03-13 23:59;79;-0.7;0
2012-03-14 00:00;2012-03-14 23:59;73;-1.8;0
2012-03-15 00:00;2012-03-15 23:59;76;-0.7;0
2012-03-16 00:00;2012-03-16 23:59;69;3.5;0
2012-03-17 00:00;2012-03-17 23:59;69;0.9;0
2012-03-18 00:00;2012-03-18 23:59;74;-2.9;0
2012-03-19 00:00;2012-03-19 23:59;79;-1.9;0
2012-03-20 00:00;2012-03-20 23:59;80;-2.6;0
2012-03-21 00:00;2012-03-21 23:59;80;-0.9;0
2012-03-22 00:00;2012-03-22 23:59;75;1.8;0
2012-03-23 00:00;2012-03-23 23:59;75;2.3;0
2012-03-24 00:00;2012-03-24 23:59;67;1.2;0
2012-03-25 00:00;2012-03-25 23:59;66;0.7;0
2012-03-26 00:00;2012-03-26 23:59;70;2;0
2012-03-27 00:00;2012-03-27 23:59;62;3.1;0
2012-03-28 00:00;2012-03-28 23:59;60;3.6;0
2012-03-29 00:00;2012-03-29 23:59;73;0.2;0
2012-03-30 00:00;2012-03-30 23:59;74;-2;0
2012-03-31 00:00;2012-03-31 23:59;81;-4.1;0
2012-04-01 00:00;2012-04-01 23:59;85;-4.2;0
2012-04-02 00:00;2012-04-02 23:59;89;-4.5;0
2012-04-03 00:00;2012-04-03 23:59;83;-5;0
2012-04-04 00:00;2012-04-04 23:59;84;-3.2;0
2012-04-05 00:00;2012-04-05 23:59;75;-1.6;0
2012-04-06 00:00;2012-04-06 23:59;81;-3.4;0
2012-04-07 00:00;2012-04-07 23:59;64;-3.5;0
2012-04-08 00:00;2012-04-08 23:59;65;-3.4;0
2012-04-09 00:00;2012-04-09 23:59;76;-3.1;0
2012-04-10 00:00;2012-04-10 23:59;92;-0.7;0
2012-04-11 00:00;2012-04-11 23:59;83;1.5;0
2012-04-12 00:00;2012-04-12 23:59;72;2.1;0
2012-04-13 00:00;2012-04-13 23:59;63;1.8;0
2012-04-14 00:00;2012-04-14 23:59;64;1.3;0
2012-04-15 00:00;2012-04-15 23:59;62;0.6;0
2012-04-16 00:00;2012-04-16 23:59;66;-1;0
2012-04-17 00:00;2012-04-17 23:59;59;0.5;0
2012-04-18 00:00;2012-04-18 23:59;78;-0.8;0
2012-04-19 00:00;2012-04-19 23:59;70;-1.3;0
2012-04-20 00:00;2012-04-20 23:59;67;1;0
2012-04-21 00:00;2012-04-21 23:59;73;1.1;0
2012-04-22 00:00;2012-04-22 23:59;79;2.1;0
2012-04-23 00:00;2012-04-23 23:59;68;1.9;0
2012-04-24 00:00;2012-04-24 23:59;73;2.2;0
2012-04-25 00:00;2012-04-25 23:59;58;3.3;0
2012-04-26 00:00;2012-04-26 23:59;59;2.6;0
2012-04-27 00:00;2012-04-27 23:59;60;4.3;0
2012-04-28 00:00;2012-04-28 23:59;51;7;0
2012-04-29 00:00;2012-04-29 23:59;53;6.3;0
2012-04-30 00:00;2012-04-30 23:59;56;6.4;0
2012-05-01 00:00;2012-05-01 23:59;60;4.6;0
2012-05-02 00:00;2012-05-02 23:59;51;6.7;0
2012-05-03 00:00;2012-05-03 23:59;49;4.6;0
2012-05-04 00:00;2012-05-04 23:59;51;2.9;0
2012-05-05 00:00;2012-05-05 23:59;71;0.9;0
2012-05-06 00:00;2012-05-06 23:59;67;2.2;0
2012-05-07 00:00;2012-05-07 23:59;54;5.2;0
2012-05-08 00:00;2012-05-08 23:59;49;6.4;0
2012-05-09 00:00;2012-05-09 23:59;53;6.4;0
2012-05-10 00:00;2012-05-10 23:59;57;6.7;0
2012-05-11 00:00;2012-05-11 23:59;47;5.9;0
2012-05-12 00:00;2012-05-12 23:59;54;6.8;0
2012-05-13 00:00;2012-05-13 23:59;56;5.9;0
2012-05-14 00:00;2012-05-14 23:59;59;5.3;0
2012-05-15 00:00;2012-05-15 22:14;43;8.9;0
2012-05-16 06:26;2012-05-16 23:59;33;9.2;0
2012-05-17 00:00;2012-05-17 23:59;33;7.6;0
2012-05-18 00:00;2012-05-18 23:59;37;7.3;0
2012-05-19 00:00;2012-05-19 23:59;35;9.9;0
2012-05-20 00:00;2012-05-20 23:59;48;7.6;0
2012-05-21 00:00;2012-05-21 23:59;46;8.4;0
2012-05-22 00:00;2012-05-22 23:59;35;9.2;0
2012-05-23 00:00;2012-05-23 23:59;40;9.3;0
2012-05-24 00:00;2012-05-24 23:59;39;12.3;0
2012-05-25 00:00;2012-05-25 23:59;37;14.9;0
2012-05-26 00:00;2012-05-26 23:59;41;14.3;0
2012-05-27 00:00;2012-05-27 23:59;41;15.1;0
2012-05-28 00:00;2012-05-28 23:59;36;11.6;0
2012-05-29 00:00;2012-05-29 23:59;35;8.9;0
2012-05-30 00:00;2012-05-30 23:59;47;8.5;0
2012-05-31 00:00;2012-05-31 23:59;43;8.6;0
2012-06-01 00:00;2012-06-01 23:59;44;9.2;0
2012-06-02 00:00;2012-06-02 23:59;36;9;0
2012-06-03 00:00;2012-06-03 23:59;49;7.8;0
2012-06-04 00:00;2012-06-04 23:59;46;9.9;0
2012-06-05 00:00;2012-06-05 23:59;36;10.5;0
2012-06-06 00:00;2012-06-06 23:59;46;7.1;0
2012-06-07 00:00;2012-06-07 23:59;40;10.8;0
2012-06-08 00:00;2012-06-08 23:59;41;8.1;0
2012-06-09 00:00;2012-06-09 23:59;45;9.4;0
2012-06-10 00:00;2012-06-10 23:59;60;8.8;0
2012-06-11 00:00;2012-06-11 23:59;43;10.6;0
2012-06-12 00:00;2012-06-12 23:59;34;13.4;0
2012-06-13 00:00;2012-06-13 23:59;35;14.6;0
2012-06-14 00:00;2012-06-14 23:59;39;13.5;0
2012-06-15 00:00;2012-06-15 23:59;36;14.4;0
2012-06-16 00:00;2012-06-16 23:59;42;13.9;0
2012-06-17 00:00;2012-06-17 23:59;39;12.4;0
2012-06-18 00:00;2012-06-18 23:59;39;15.5;0
2012-06-19 00:00;2012-06-19 23:59;31;14.9;0
2012-06-20 00:00;2012-06-20 23:59;39;13.2;0
2012-06-21 00:00;2012-06-21 23:59;39;13;0
2012-06-22 00:00;2012-06-22 23:59;26;13.8;0
2012-06-23 00:00;2012-06-23 23:59;25;14.5;0
2012-06-24 00:00;2012-06-24 23:59;28;14.9;0
2012-06-25 00:00;2012-06-25 23:59;36;13.7;0
2012-06-26 00:00;2012-06-26 23:59;32;15.1;0
2012-06-27 00:00;2012-06-27 23:54;35;11.5;0
2012-06-28 00:09;2012-06-28 23:59;36;11.8;0
2012-06-29 00:00;2012-06-29 23:59;38;12.4;0
2012-06-30 00:00;2012-06-30 23:59;41;11.6;0
